"","model_S$FREQUENCY","V2","V3"
"9594",1,41.61,-76.84
"9595",1,35.78,-77.88
"9596",1,41.66,-76.81
"9597",1,40.76,-73.98
"9598",1,39.82,-80.03
"9599",1,41.08,-79.56
"9600",1,41.89,-76.58
"9601",1,40.26,-80.27
"9602",1,41.23,-79.41
"9603",1,41.6,-76.01
"9604",1,44.91,-72.98
"9605",1,42,-87.85
"9606",1,39.73,-84.21
"9607",1,37.23,-82.35
"9608",1,35.63,-81.16
"9609",1,35.66,-81.18
"9610",1,43.62,-83.49
"9611",1,43.31,-90.37
"9612",1,46.72,-96.21
"9613",1,21.67,-157.97
"9614",1,42.36,-71.39
"9615",1,34.97,-77.97
"9616",1,35.8,-77.38
"9617",1,36.12,-77.41
"9618",1,35.57,-77.05
"9619",1,35.5,-76.84
"9620",1,35.97,-76.91
"9621",1,35.01,-78.13
"9622",1,36,-77.78
"9623",1,34.8,-79.54
"9624",1,34.32,-78.69
"9625",1,36.05,-78.03
"9626",1,35.95,-78.09
"9627",1,34.82,-79.2
"9628",1,35.33,-78.66
"9629",1,35.61,-81.24
"9630",1,36.46,-78.96
"9631",1,35.35,-81.43
"9632",1,35.56,-78.73
"9633",1,35.29,-81
"9634",1,34.32,-78.79
"9635",1,35.52,-78.75
"9636",1,34.53,-78.81
"9637",1,41.82,-71.04
"9638",1,46.97,-101.53
"9639",1,42.35,-73.73
"9640",1,36.27,-78.35
"9641",1,41.62,-72.04
"9642",1,39.79,-75.11
"9643",1,36.86,-81.41
"9644",1,35.01,-78.08
"9645",1,34.77,-79.56
"9646",1,40.86,-74.58
"9647",1,40.26,-74.65
"9648",1,43.05,-95.68
"9649",1,42.38,-94.12
"9650",1,41.21,-94.1
"9651",1,42.38,-92.91
"9652",1,41.66,-89.25
"9653",1,43.85,-82.79
"9654",1,31.19,-84.13
"9655",1,32.96,-84.54
"9656",1,40.56,-74.55
"9657",1,39.98,-75.15
"9658",1,41,-88.05
"9659",1,36.52,-100.84
"9660",1,35.77,-97.8
"9661",1,41.33,-88.71
"9662",1,39.64,-79.01
"9663",1,43.25,-84.5
"9664",1,40.82,-74.48
"9665",1,41.39,-84.1
"9666",1,37.95,-91.77
"9667",1,40.07,-89.29
"9668",1,39.82,-89.96
"9669",1,42.21,-93.6
"9670",1,45.68,-94.8
"9671",1,42.16,-92.44
"9672",1,40.67,-80.34
"9673",1,42.6,-71.94
"9674",1,44.14,-73.2
"9675",1,42.12,-71.27
"9676",1,42.59,-72.03
"9677",1,34.44,-97.28
"9678",1,41.62,-81.81
"9679",1,39.76,-86.3
"9680",1,36.44,-77.71
"9681",1,42.57,-71.77
"9682",1,40.32,-74.71
"9683",1,41.48,-72.76
"9684",1,44.52,-94.44
"9685",1,34.3,-78.84
"9686",1,39.77,-86.3
"9687",1,36.28,-78.38
"9688",1,34.95,-79.19
"9689",1,34.31,-79.01
"9690",1,41.93,-70.64
"9691",1,38.27,-94.35
"9692",1,42.88,-72.57
"9693",1,46.04,-102.6
"9694",1,42.46,-72.61
"9695",1,38.24,-97.01
"9696",1,55.33,-131.53
"9697",1,43.91,-75.7
"9698",1,41.15,-81.57
"9699",1,41.32,-99.32
"9700",1,61.08,-146.35
"9701",1,61.46,-149.34
"9702",1,42.58,-71.94
"9703",1,44.77,-68.86
"9704",1,36.48,-97.69
"9705",1,44.46,-93.19
"9706",1,44.46,-93.18
"9707",1,26.59,-80.98
"9708",1,36.54,-101.57
"9709",1,35.19,-98.91
"9710",1,36.74,-96.56
"9711",1,40.13,-74.71
"9712",1,42.11,-72.03
"9713",1,42.18,-70.74
"9714",1,42.45,-71.64
"9715",1,42.44,-71.55
"9716",1,35.74,-79.66
"9717",1,36.31,-80.15
"9718",1,41.63,-87.47
"9719",1,41.52,-87.44
"9720",1,40.4,-87.8
"9721",1,41.98,-70.72
"9722",1,42.72,-70.85
"9723",1,41.6,-81.5
"9724",1,55.42,-131.54
"9725",1,42.08,-72.61
"9726",1,41.9,-71.24
"9727",1,42.18,-72.58
"9728",1,42.06,-72.67
"9729",1,42.57,-71.62
"9730",1,42.45,-72.62
"9731",1,34.8,-77.54
"9732",1,55.22,-132.6
"9733",1,35.22,-81.33
"9734",1,34.9,-77.78
"9735",1,43.13,-72.78
"9736",1,42.34,-76.93
"9737",1,35.1,-79.73
"9738",1,41.6,-71.48
"9739",1,37.95,-100.83
"9740",1,42.63,-71.74
"9741",1,44.49,-73.14
"9742",1,35.29,-77.54
"9743",1,34.96,-78.04
"9744",1,34.52,-79.13
"9745",1,42.02,-93.51
"9746",1,40.58,-74.65
"9747",1,40.19,-75.21
"9748",1,40.57,-74.66
"9749",1,40.57,-74.65
"9750",1,42.41,-73.24
"9751",1,40.01,-89.05
"9752",1,36.09,-99.13
"9753",1,34.83,-97.96
"9754",1,40.48,-85.86
"9755",1,44.47,-71.23
"9756",1,41.94,-94.89
"9757",1,40.79,-81.95
"9758",1,38.39,-76.41
"9759",1,41.75,-70.1
"9760",1,41.69,-70.01
"9761",1,41.7,-70.1
"9762",1,41.36,-70.52
"9763",1,41.41,-70.57
"9764",1,41.66,-70.4
"9765",1,41.69,-70.14
"9766",1,41.85,-70.57
"9767",1,43.05,-72.7
"9768",1,42.09,-70.89
"9769",1,40.39,-79.86
"9770",1,42.79,-86.09
"9771",1,40.7,-75.15
"9772",1,34.33,-78.53
"9773",1,36.15,-80.67
"9774",1,35.76,-81.42
"9775",1,35.53,-77.97
"9776",1,36.39,-79.65
"9777",1,35.44,-77.65
"9778",1,35.2,-78.08
"9779",1,35.31,-78.06
"9780",1,35.3,-79.7
"9781",1,37.25,-93.17
"9782",1,35.67,-80.52
"9783",1,35.72,-79.5
"9784",1,36.41,-79.31
"9785",1,35.71,-80.67
"9786",1,34.98,-78.52
"9787",1,34.83,-78.84
"9788",1,35.02,-78.1
"9789",1,35.01,-78.05
"9790",1,41.75,-70.97
"9791",1,35.57,-79.03
"9792",1,36.29,-78.39
"9793",1,35.37,-77.61
"9794",1,35.85,-80.55
"9795",1,35.79,-78.14
"9796",1,41.71,-70.99
"9797",1,41.58,-71
"9798",1,42.01,-71.09
"9799",1,42.18,-72.51
"9800",1,42.74,-71.18
"9801",1,41.96,-70.77
"9802",1,42.53,-71.66
"9803",1,27.47,-82.45
"9804",1,35.91,-78.87
"9805",1,35.83,-77.27
"9806",1,36.31,-77
"9807",1,28.38,-81.59
"9808",1,35.39,-77.66
"9809",1,36.13,-77.72
"9810",1,36.26,-77.08
"9811",1,36.43,-76.09
"9812",1,35.02,-78.79
"9813",1,34.91,-79.83
"9814",1,35.8,-77.85
"9815",1,35.49,-81.42
"9816",1,36.32,-79.82
"9817",1,35.8,-77.87
"9818",1,35.37,-81.09
"9819",1,35.37,-77.45
"9820",1,35.78,-77.85
"9821",1,35.56,-77.19
"9822",1,39.79,-75.35
"9823",1,35.88,-77.08
"9824",1,36.02,-76.88
"9825",1,39.72,-86.19
"9826",1,35.75,-77.38
"9827",1,36.14,-77.21
"9828",1,36.34,-77.22
"9829",1,35.8,-77.06
"9830",1,36.38,-76.94
"9831",1,42.04,-71.39
"9832",1,42.05,-71.4
"9833",1,39.91,-86.24
"9834",1,41.69,-90.87
"9835",1,35.14,-88.58
"9836",1,40.06,-74.58
"9837",1,40.01,-74.73
"9838",1,43.16,-98.09
"9839",1,35.15,-88.56
"9840",1,35.44,-77.85
"9841",1,35.82,-79.08
"9842",1,35.24,-78.39
"9843",1,34.5,-78.69
"9844",1,48.15,-103.64
"9845",1,48.14,-103.64
"9846",1,47.83,-103.64
"9847",1,44.98,-93.24
"9848",1,48.97,-99.57
"9849",1,43.8,-92.78
"9850",1,35.12,-78.13
"9851",1,34.79,-78.38
"9852",1,34.87,-80.69
"9853",1,35.03,-78.11
"9854",1,35.15,-78.12
"9855",1,34.97,-78.35
"9856",1,35.18,-80.12
"9857",1,35.32,-81.95
"9858",1,34.53,-79.28
"9859",1,35.9,-80.42
"9860",1,34.94,-78.28
"9861",1,39.72,-76.16
"9862",1,30.82,-83.36
"9863",1,45.07,-68.21
"9864",1,42.01,-93.52
"9865",1,42.01,-93.52
"9866",1,42.03,-93.43
"9867",1,42.02,-93.52
"9868",1,42.02,-93.51
"9869",1,42.5,-93.37
"9870",1,42.35,-93.15
"9871",1,41.74,-92.67
"9872",1,41.88,-93.62
"9873",1,41.98,-93.7
"9874",1,34.38,-97.14
"9875",1,26.79,-81.97
"9876",1,42.48,-71.72
"9877",1,42.59,-70.91
"9878",1,39.92,-75.13
"9879",1,41.8,-71.52
"9880",1,35.69,-79.86
"9881",1,41.03,-87.07
"9882",1,40.93,-72.77
"9883",1,41.07,-72.44
"9884",1,40.93,-72.76
"9885",1,39.92,-74.81
"9886",1,39.93,-74.81
"9887",1,35.98,-98.71
"9888",1,41.58,-71.49
"9889",1,41.01,-84.59
"9890",1,40.47,-74.69
"9891",1,41.68,-71.71
"9892",1,41.67,-71.71
"9893",1,41.7,-71.72
"9894",1,41.69,-71.73
"9895",1,41.53,-80.23
"9896",1,37.24,-92.46
"9897",1,36.12,-98.99
"9898",1,36.12,-98.99
"9899",1,41.66,-71.7
"9900",1,41.67,-71.71
"9901",1,40.06,-74.58
"9902",1,40.23,-74.23
"9903",1,41.52,-81.6
"9904",1,35.2,-81.36
"9905",1,39.88,-75.83
"9906",1,35.07,-78.12
"9907",1,31.55,-84.07
"9908",1,42.15,-72.55
"9909",1,35.21,-78.09
"9910",1,42.56,-71.63
"9911",1,42.2,-72.32
"9912",1,42.2,-72.32
"9913",1,42.2,-72.32
"9914",1,40.61,-74.44
"9915",1,40.21,-74.58
"9916",1,41.19,-74.59
"9917",1,40.33,-74.46
"9918",1,42.26,-71.61
"9919",1,40.06,-74.19
"9920",1,40.2,-74.58
"9921",1,40.2,-74.58
"9922",1,40.78,-82.57
"9923",1,34.82,-77.97
"9924",1,35.48,-78.55
"9925",1,35.65,-78.76
"9926",1,42.48,-91.89
"9927",1,38.27,-95.24
"9928",1,38.12,-75.73
"9929",1,42.85,-70.9
"9930",1,37.74,-83.98
"9931",1,42.18,-71.71
"9932",1,42.58,-71.25
"9933",1,36.1,-79.49
"9934",1,41.54,-72.09
"9935",1,40.07,-80.2
"9936",1,41.64,-77.28
"9937",1,39.7,-86.32
"9938",1,41.24,-86.25
"9939",1,36.25,-76.5
"9940",1,36.22,-76.47
"9941",1,36.36,-76.92
"9942",1,39.89,-86.25
"9943",1,39.91,-86.24
"9944",1,44.93,-97.74
"9945",1,42.98,-83.98
"9946",1,44.91,-68.68
"9947",1,44.88,-68.66
"9948",1,36.44,-80.57
"9949",1,44.79,-73.08
"9950",1,40.31,-74.5
"9951",1,42.71,-87.88
"9952",1,30.97,-84.63
"9953",1,30.99,-84.64
"9954",1,35.67,-78.53
"9955",1,42.25,-83.63
"9956",1,42.65,-73.78
"9957",1,33.66,-84.34
"9958",1,36.98,-97.14
"9959",1,42.79,-71.18
"9960",1,42.13,-72.33
"9961",1,41.66,-70.96
"9962",1,42.66,-71.99
"9963",1,41.92,-85.02
"9964",1,42.47,-72.04
"9965",1,42.5,-76.46
"9966",1,35.59,-81.25
"9967",1,43.54,-72.96
"9968",1,44.43,-73.16
"9969",1,39.8,-84.9
"9970",1,40.22,-85.77
"9971",1,40.95,-87.14
"9972",1,40.77,-86.05
"9973",1,37.95,-86.74
"9974",1,40.05,-86.89
"9975",1,42.35,-72.54
"9976",1,42.58,-71.76
"9977",1,34.9,-77.81
"9978",1,35.43,-77.99
"9979",1,34.61,-77.93
"9980",1,41.63,-83.57
"9981",1,41.42,-72.23
"9982",1,35.16,-77.11
"9983",1,35.8,-78.14
"9984",1,35.49,-78.19
"9985",1,36.14,-78.15
"9986",1,35.49,-78.31
"9987",1,36.25,-78.35
"9988",1,36.29,-79.62
"9989",1,35.22,-77.07
"9990",1,36.43,-77.97
"9991",1,35.07,-78.81
"9992",1,36.43,-78.15
"9993",1,35.89,-78.18
"9994",1,35.66,-78.52
"9995",1,36.28,-79.57
"9996",1,35.18,-81.67
"9997",1,35.4,-78.51
"9998",1,35.84,-77.13
"9999",1,35.81,-77.27
"10000",1,36.42,-77.1
"10001",1,36.42,-77.66
"10002",1,36.27,-77.06
"10003",1,36.23,-75.88
"10004",1,35.71,-81.13
"10005",1,36.12,-79.52
"10006",1,35.54,-79.8
"10007",1,36.13,-77.74
"10008",1,36.15,-77.21
"10009",1,35.28,-81.64
"10010",1,36.27,-76.31
"10011",1,35.5,-78.19
"10012",1,35.43,-78.41
"10013",1,31.81,-82.57
"10014",1,40.44,-74.34
"10015",1,35.66,-82.71
"10016",1,42.47,-71.43
"10017",1,40.46,-74.33
"10018",1,39.89,-83.8
"10019",1,40.69,-80.32
"10020",1,40.62,-87.39
"10021",1,35.89,-76.38
"10022",1,35.85,-77.11
"10023",1,34.58,-78.94
"10024",1,34.6,-78.97
"10025",1,35.37,-82.36
"10026",1,35.32,-81.77
"10027",1,34.71,-84.92
"10028",1,43.22,-89.48
"10029",1,35.23,-77.55
"10030",1,34.74,-79.46
"10031",1,35.22,-79.55
"10032",1,35.26,-81.52
"10033",1,35.43,-78.4
"10034",1,36.13,-80.8
"10035",1,34.61,-77.92
"10036",1,34.4,-79.38
"10037",1,35.83,-80.57
"10038",1,34.58,-79.04
"10039",1,34.46,-79.41
"10040",1,41.44,-70.61
"10041",1,41.81,-86.32
"10042",1,34.75,-78.43
"10043",1,35.82,-79.77
"10044",1,35.47,-80.29
"10045",1,34.97,-80.6
"10046",1,36.13,-78.15
"10047",1,35.74,-79.47
"10048",1,36.08,-79.2
"10049",1,35.86,-77.5
"10050",1,35.2,-78.68
"10051",1,35.51,-78.29
"10052",1,35.21,-77.69
"10053",1,35.06,-77.85
"10054",1,36.2,-80.7
"10055",1,35.74,-79.3
"10056",1,35.26,-81.83
"10057",1,36.44,-80.1
"10058",1,36.44,-77.57
"10059",1,35.24,-79.32
"10060",1,36.36,-78.39
"10061",1,35.9,-81.11
"10062",1,34.15,-79.41
"10063",1,39.98,-74.77
"10064",1,34.5,-79.05
"10065",1,36.41,-78.46
"10066",1,36.33,-78.34
"10067",1,36.25,-78.25
"10068",1,28.07,-82.02
"10069",1,28.04,-81.9
"10070",1,43.25,-77.17
"10071",1,38.42,-79.59
"10072",1,41.78,-70.61
"10073",1,44.67,-74.95
"10074",1,42.15,-72.75
"10075",1,42.15,-72.55
"10076",1,42.16,-72.6
"10077",1,40.76,-75.17
"10078",1,40.06,-74.59
"10079",1,44.89,-74.1
"10080",1,40.24,-74.32
"10081",1,40.56,-74.71
"10082",1,40.12,-88.96
"10083",1,42.13,-72
"10084",1,40.92,-94.67
"10085",1,41.75,-71.12
"10086",1,35.81,-76.88
"10087",1,36.47,-77.59
"10088",1,36.52,-77.66
"10089",1,36.48,-77.47
"10090",1,36.4,-77.61
"10091",1,35.18,-78.1
"10092",1,35.02,-77.82
"10093",1,36.16,-97.04
"10094",1,35.86,-77.5
"10095",1,33.93,-83.26
"10096",1,45.76,-100.27
"10097",1,36.37,-78.63
"10098",1,36.75,-91.87
"10099",1,34.83,-79.95
"10100",1,34.8,-79.33
"10101",1,34.71,-79.3
"10102",1,34.91,-79.3
"10103",1,35.21,-77.71
"10104",1,35.26,-81.42
"10105",1,34.92,-78.94
"10106",1,35.19,-81.73
"10107",1,35.15,-79.63
"10108",1,35.08,-77.93
"10109",1,34.86,-79.1
"10110",1,34.7,-79.22
"10111",1,35.04,-78.33
"10112",1,34.62,-78.01
"10113",1,34.85,-78.78
"10114",1,34.13,-78.85
"10115",1,34.19,-78.87
"10116",1,43.63,-72.97
"10117",1,41.15,-80.88
"10118",1,48.53,-102.93
"10119",1,27.2,-82.38
"10120",1,35.68,-78.85
"10121",1,30.52,-86.52
"10122",1,30.43,-86.9
"10123",1,41.79,-71.39
"10124",1,36.89,-75.49
"10125",1,34.79,-78.02
"10126",1,41.4,-72.09
"10127",1,42.81,-78.85
"10128",1,36.37,-78.6
"10129",1,36.25,-77.08
"10130",1,36.08,-78.35
"10131",1,44.88,-93.21
"10132",1,34.34,-85.87
"10133",1,35.51,-78.43
"10134",1,40.82,-96.82
"10135",1,39.74,-75.51
"10136",1,42.3,-71.44
"10137",1,44.32,-73.2
"10138",1,39.91,-80.8
"10139",1,42.18,-70.73
"10140",1,41.64,-70.87
"10141",1,33.49,-80.87
"10142",1,33.44,-80.84
"10143",1,39.76,-92.46
"10144",1,42.52,-72.07
"10145",1,41.92,-91.65
"10146",1,42.86,-100.62
"10147",1,44.73,-72.18
"10148",1,27.99,-82.04
"10149",1,42.61,-71.17
"10150",1,38.21,-75.68
"10151",1,42.17,-71.45
"10152",1,40.82,-74.1
"10153",1,42.22,-71.67
"10154",1,41.69,-70.83
"10155",1,27.99,-82.05
"10156",1,43.28,-72.6
"10157",1,40.01,-79.04
"10158",1,36.41,-78.13
"10159",1,35.78,-77.88
"10160",1,34.31,-78.83
"10161",1,34.79,-78.91
"10162",1,41.67,-83.44
"10163",1,42.4,-72.1
"10164",1,42.36,-72.11
"10165",1,42.31,-72.95
"10166",1,42.45,-71.33
"10167",1,27.97,-82.53
"10168",1,39.99,-85.77
"10169",1,43.01,-88.8
"10170",1,40.6,-81.06
"10171",1,40.76,-86.88
"10172",1,42.59,-72.2
"10173",1,40.54,-89.02
"10174",1,42.43,-71.99
"10175",1,35.15,-79.63
"10176",1,41.92,-70.65
"10177",1,42.33,-71.99
"10178",1,36.65,-98.77
"10179",1,39.69,-75.54
"10180",1,43.46,-85.98
"10181",1,42.01,-72.51
"10182",1,41.85,-73.63
"10183",1,40.08,-85.11
"10184",1,42.14,-89.08
"10185",1,58.37,-134.61
"10186",1,41.87,-87.68
"10187",1,36.31,-77
"10188",1,36.15,-77.22
"10189",1,40.65,-74.12
"10190",1,41.47,-73.22
"10191",1,41.53,-87.51
"10192",1,36.31,-82.38
"10193",1,44.54,-87.81
"10194",1,42.4,-76.67
"10195",1,42.23,-72.54
"10196",1,42.24,-75.97
"10197",1,35.44,-80.66
"10198",1,42.55,-72.3
"10199",1,42.12,-72.17
"10200",1,42.12,-72.17
"10201",1,39.72,-86.32
"10202",1,35.46,-79.18
"10203",1,36.06,-78.31
"10204",1,35.46,-79.17
"10205",1,34.8,-78.01
"10206",1,42.06,-87.72
"10207",1,35.22,-78.69
"10208",1,35.35,-77.47
"10209",1,34.76,-79.42
"10210",1,39.74,-86.24
"10211",1,35.25,-78.37
"10212",1,45.87,-88.07
"10213",1,37.11,-97.24
"10214",1,42.42,-72.18
"10215",1,32.88,-82.41
"10216",1,40.35,-74.59
"10217",1,37.19,-80.67
"10218",1,42.07,-87.99
"10219",1,38.17,-75.69
"10220",1,45.47,-92.91
"10221",1,42.19,-86.23
"10222",1,41.71,-86.49
"10223",1,40.51,-85.64
"10224",1,36.45,-76.58
"10225",1,36.06,-77.76
"10226",1,41.8,-71.56
"10227",1,41.69,-86.12
"10228",1,32.3,-84.99
"10229",1,33.39,-82.14
"10230",1,30.83,-81.56
"10231",1,31.9,-81.59
"10232",1,42.19,-72.36
"10233",1,28.05,-82.69
"10234",1,42.63,-71.35
"10235",1,32.62,-83.38
"10236",1,44.48,-95.67
"10237",1,31.56,-84.08
"10238",1,40.87,-73.25
"10239",1,40.87,-73.25
"10240",1,42.14,-71.44
"10241",1,42.31,-87.83
"10242",1,35.45,-77.13
"10243",1,37.49,-99.92
"10244",1,32.58,-84.32
"10245",1,31.13,-84.4
"10246",1,32.57,-84.26
"10247",1,36.1,-78.17
"10248",1,32.56,-84.28
"10249",1,32.58,-84.3
"10250",1,36.13,-77.41
"10251",1,35.48,-77.11
"10252",1,35.1,-77.81
"10253",1,40.59,-90.75
"10254",1,47.86,-100.95
"10255",1,36.85,-76.41
"10256",1,38.38,-78.64
"10257",1,41.11,-76.16
"10258",1,40.85,-82.76
"10259",1,35.18,-78.1
"10260",1,40.45,-74.36
"10261",1,40.14,-74.44
"10262",1,37.34,-77.29
"10263",1,35.43,-81
"10264",1,36.72,-77.65
"10265",1,36.35,-78.58
"10266",1,35,-77.22
"10267",1,35.55,-78.37
"10268",1,35.37,-78.8
"10269",1,39.78,-75.55
"10270",1,45.06,-84.83
"10271",1,42.83,-70.96
"10272",1,36.26,-78.42
"10273",1,35.72,-81.42
"10274",1,34.97,-80.39
"10275",1,43.03,-87.94
"10276",1,35.22,-78.67
"10277",1,35.56,-80.39
"10278",1,35.42,-78.69
"10279",1,35.82,-77.48
"10280",1,33.64,-92.7
"10281",1,36.14,-80.61
"10282",1,36.52,-78.03
"10283",1,43.06,-72.01
"10284",1,28.06,-81.24
"10285",1,35.49,-78.32
"10286",1,35.53,-78.29
"10287",1,41.25,-88.68
"10288",1,41.9,-88.22
"10289",1,41.49,-88.11
"10290",1,34.73,-77.35
"10291",1,41.87,-72.72
"10292",1,36.31,-76.42
"10293",1,36.43,-78.27
"10294",1,28.37,-81.56
"10295",1,41.63,-70.48
"10296",1,39.85,-85.4
"10297",1,38.19,-86.99
"10298",1,38.27,-85.99
"10299",1,41.66,-72.16
"10300",1,41.65,-72.16
"10301",1,26.86,-81.74
"10302",1,38.36,-82.13
"10303",1,35.11,-78.75
"10304",1,35.4,-81.22
"10305",1,36.21,-80.66
"10306",1,36.08,-79.24
"10307",1,36.44,-77.14
"10308",1,36.45,-77.12
"10309",1,35.96,-78.1
"10310",1,35.35,-78.65
"10311",1,41.09,-73.95
"10312",1,29.17,-81.07
"10313",1,25.77,-80.37
"10314",1,36.92,-97.67
"10315",1,27.61,-82.36
"10316",1,41.1,-83.64
"10317",1,42.32,-83.68
"10318",1,42.32,-83.21
"10319",1,43.1,-82.7
"10320",1,34.78,-79.5
"10321",1,42.14,-71.85
"10322",1,21.46,-157.98
"10323",1,30.66,-81.47
"10324",1,34.68,-79.54
"10325",1,39.68,-77.73
"10326",1,36.48,-77.48
"10327",1,41.64,-83.54
"10328",1,41.29,-72.9
"10329",1,40.94,-72.89
"10330",1,41.56,-87.16
"10331",1,41.7,-85.69
"10332",1,35.5,-77.11
"10333",1,35.47,-82.89
"10334",1,35.38,-81.8
"10335",1,35.71,-81.41
"10336",1,35.39,-77.62
"10337",1,41.16,-73.21
"10338",1,35.36,-82.35
"10339",1,42.22,-72.31
"10340",1,34.83,-87.84
"10341",1,27.32,-81.8
"10342",1,32.42,-82.1
"10343",1,32.5,-84.26
"10344",1,41.81,-70.72
"10345",1,47.45,-101.65
"10346",1,41.8,-71.22
"10347",1,30.12,-83.56
"10348",1,35.29,-81.57
"10349",1,42.56,-71.76
"10350",1,42.67,-73.09
"10351",1,41.59,-71.02
"10352",1,42.22,-72.32
"10353",1,33.04,-82.11
"10354",1,30.69,-83.3
"10355",1,46.84,-102.07
"10356",1,34.74,-78
"10357",1,43.18,-76.23
"10358",1,43.17,-76.13
"10359",1,42.62,-71.18
"10360",1,35.31,-81.59
"10361",1,43.22,-86.21
"10362",1,35.23,-81.56
"10363",1,34.98,-79.61
"10364",1,35.22,-81.33
"10365",1,35.26,-81.51
"10366",1,41.72,-72.54
"10367",1,42.28,-71.26
"10368",1,42.39,-72.71
"10369",1,40.09,-74.27
"10370",1,43.15,-75.37
"10371",1,42.83,-73.68
"10372",1,42.02,-71.61
"10373",1,42.25,-85.64
"10374",1,42.95,-85.9
"10375",1,35.56,-78.6
"10376",1,27.98,-82.04
"10377",1,40.72,-83.23
"10378",1,37.94,-75.57
"10379",1,41.1,-83.64
"10380",1,35.6,-78.37
"10381",1,36,-78.85
"10382",1,36.1,-78.16
"10383",1,36.02,-78.01
"10384",1,34.91,-77.78
"10385",1,35.45,-79.18
"10386",1,36.99,-85.97
"10387",1,28.97,-82.67
"10388",1,35.33,-77.66
"10389",1,36.24,-78.38
"10390",1,36.27,-78.36
"10391",1,34.47,-79.15
"10392",1,35.56,-79.2
"10393",1,34.51,-79.14
"10394",1,34.53,-78.31
"10395",1,42.86,-77.03
"10396",1,35.46,-78.2
"10397",1,34.98,-79.27
"10398",1,34.31,-78.22
"10399",1,34.3,-78.28
"10400",1,36.45,-78.19
"10401",1,36.07,-78.03
"10402",1,36.46,-78.16
"10403",1,35.43,-77.93
"10404",1,36.12,-78.15
"10405",1,36.28,-78.32
"10406",1,35.26,-78.08
"10407",1,36.07,-78.05
"10408",1,36.05,-77.89
"10409",1,35.44,-78.21
"10410",1,35.37,-77.85
"10411",1,35.94,-78.22
"10412",1,35.96,-77.97
"10413",1,36.3,-78.39
"10414",1,35.43,-78.24
"10415",1,36.1,-78.23
"10416",1,36.09,-78.06
"10417",1,36.26,-78.3
"10418",1,36.38,-78.35
"10419",1,36.03,-77.92
"10420",1,35.04,-77.2
"10421",1,35.51,-78.8
"10422",1,35.17,-77.12
"10423",1,32.78,-83.43
"10424",1,35.83,-77.46
"10425",1,36.44,-76.6
"10426",1,40.39,-84.4
"10427",1,35.15,-77.13
"10428",1,35.26,-81.51
"10429",1,34.72,-79.31
"10430",1,39.94,-75.03
"10431",1,40.34,-80.53
"10432",1,41.77,-77.04
"10433",1,36.47,-77.6
"10434",1,36.47,-77.62
"10435",1,36.35,-77.63
"10436",1,39.69,-79.34
"10437",1,39.79,-78.86
"10438",1,39.64,-77.74
"10439",1,39.65,-77.71
"10440",1,36.84,-97.18
"10441",1,36.6,-82.14
"10442",1,41.57,-72.16
"10443",1,40.1,-74.83
"10444",1,41.54,-72.12
"10445",1,41.41,-74.36
"10446",1,42.99,-76.06
"10447",1,37.55,-75.79
"10448",1,37.74,-75.66
"10449",1,37.75,-75.72
"10450",1,36.43,-79.35
"10451",1,34.62,-81.82
"10452",1,61.88,-162.09
"10453",1,59.45,-157.33
"10454",1,43.49,-82.73
"10455",1,57.78,-152.48
"10456",1,38.32,-86.97
"10457",1,44.09,-93.26
"10458",1,36.55,-100.59
"10459",1,36.39,-78.33
"10460",1,65.33,-166.48
"10461",1,41.99,-98.21
"10462",1,40.52,-74.84
"10463",1,40.18,-74.54
"10464",1,42.18,-72.76
"10465",1,42.61,-71.63
"10466",1,42.09,-72.01
"10467",1,35.51,-80.46
"10468",1,35.89,-79.69
"10469",1,34.7,-77.97
"10470",1,34.83,-79.12
"10471",1,35.36,-77.89
"10472",1,35.87,-79.93
"10473",1,34.28,-78.74
"10474",1,33.69,-80.76
"10475",1,35.1,-79.73
"10476",1,34.84,-77.55
"10477",1,34.82,-78.62
"10478",1,35.22,-79.53
"10479",1,40.4,-84.39
"10480",1,31.4,-89.49
"10481",1,35.23,-81.57
"10482",1,31.41,-89.5
"10483",1,35.23,-80.54
"10484",1,35.6,-77.64
"10485",1,41.99,-98.21
"10486",1,37.52,-77.93
"10487",1,36.89,-76.61
"10488",1,38.02,-77.97
"10489",1,43.2,-95.62
"10490",1,40.44,-74.88
"10491",1,21.48,-158.06
"10492",1,39.74,-79.19
"10493",1,35.58,-89.05
"10494",1,31.56,-84.11
"10495",1,42.36,-95.42
"10496",1,43.83,-73.19
"10497",1,27.63,-80.79
"10498",1,43.04,-83.34
"10499",1,43.03,-83.31
"10500",1,42.38,-83.2
"10501",1,39.65,-75.81
"10502",1,46.61,-102.79
"10503",1,46.65,-102.77
"10504",1,40.64,-80.68
"10505",1,41.47,-75.55
"10506",1,34.58,-79.15
"10507",1,35.23,-81.19
"10508",1,35.82,-79.5
"10509",1,36.35,-78.38
"10510",1,36.35,-77.22
"10511",1,36.1,-79.72
"10512",1,42,-76.62
"10513",1,35.86,-79.43
"10514",1,40.84,-76.83
"10515",1,36.06,-77.76
"10516",1,35.4,-79.55
"10517",1,27.99,-81.69
"10518",1,40.47,-74.38
"10519",1,41.15,-80.85
"10520",1,40.76,-74.93
"10521",1,35.87,-80.57
"10522",1,34.84,-79.39
"10523",1,34.92,-80.63
"10524",1,36.13,-76.49
"10525",1,41.77,-89.61
"10526",1,40.17,-75.91
